ecological_impact,economic_impact,bias,uncertainty,scarcity,scenario,station,raw_ecological_impact,raw_economic_impact,cooperation_percentage,priority_ok,scarcity_color,scenario_color,scenario_name,station_color
0.7947598253275109,0.04551402382409502,-0.5,0.25,medium,0.yml,1,940.0,124.5135921061868,0.5755428571428571,0.0,orange,blue,0,green
0.8445414847161572,-0.008124547378791966,-0.5,0.5,medium,0.yml,1,997.0,-22.226480837643376,0.5535428571428571,1.0,orange,blue,0,green
0.8462882096069869,-0.08998236555293555,0.0,0.0,medium,1.yml,1,999.0,-546.3251455819119,0.5694,1.0,orange,red,1,green
0.8436681222707424,-0.116162099318633,0.0,0.25,medium,1.yml,1,996.0,-705.2745883194034,0.6159142857142857,1.0,orange,red,1,green
0.8724890829694323,-0.14153437001327523,0.0,0.5,medium,1.yml,1,1029.0,-859.3215440291812,0.5998285714285714,1.0,orange,red,1,green
0.8427947598253275,-0.1306549713043646,0.25,0.0,medium,1.yml,1,995.0,-793.2676117173809,0.6069142857142857,1.0,orange,red,1,green
0.8602620087336245,-0.10556799953656591,0.25,0.25,medium,1.yml,1,1015.0,-640.9528396058491,0.5795142857142858,1.0,orange,red,1,green
0.8314410480349345,-0.1317017324474055,0.25,0.5,medium,1.yml,1,982.0,-799.6229895777783,0.6356857142857143,1.0,orange,red,1,green
0.8585152838427947,-0.10784521966163775,-0.25,0.0,medium,1.yml,1,1013.0,-654.778911066707,0.6056285714285714,0.0,orange,red,1,green
0.845414847161572,-0.13550975701210796,-0.25,0.25,medium,1.yml,1,998.0,-822.7432927828178,0.6133714285714286,1.0,orange,red,1,green
0.8427947598253275,-0.07038502892638784,-0.25,0.5,medium,1.yml,1,995.0,-427.34052320923274,0.5634,1.0,orange,red,1,green
0.8253275109170306,-0.10857679632061162,0.5,0.0,medium,1.yml,1,975.0,-659.2206560937714,0.6245428571428572,1.0,orange,red,1,green
0.8427947598253275,-0.12949241689673224,0.5,0.25,medium,1.yml,1,995.0,-786.2091986372869,0.6034285714285714,1.0,orange,red,1,green
0.8419213973799127,-0.08819125791361873,0.5,0.5,medium,1.yml,1,994.0,-535.4504910227696,0.5760857142857143,1.0,orange,red,1,green
0.8838427947598253,-0.14026376808037597,-0.5,0.0,medium,1.yml,1,1042.0,-851.6071237458036,0.5960285714285715,0.0,orange,red,1,green
0.8593886462882097,-0.09297142362625192,-0.5,0.25,medium,1.yml,1,1014.0,-564.4731190989748,0.6012571428571428,0.0,orange,red,1,green
0.8655021834061135,-0.11861030155980298,-0.5,0.5,medium,1.yml,1,1021.0,-720.1387724026092,0.6172857142857143,1.0,orange,red,1,green
0.8052401746724891,0.00324020760670727,0.0,0.0,medium,0-v.yml,1,952.0,8.864298393835426,0.6321142857142857,1.0,orange,purple,0-v,green
0.8558951965065502,-0.1564030887868979,0.0,0.0,medium,1-v.yml,1,1010.0,-949.5965095593677,0.6207142857142857,1.0,orange,orange,1-v,green
0.7947598253275109,-0.038740730639465586,0.0,0.0,medium,0-b.yml,1,940.0,-105.98376340841985,0.6446571428571428,1.0,orange,blue,0-b,green
0.8471615720524017,-0.10337385320931052,0.0,0.0,medium,1-b.yml,1,1000.0,-627.6311481355284,0.5956857142857143,1.0,orange,red,1-b,green
0.8288209606986899,-0.004838016267069494,0.0,0.0,medium,0-c.yml,1,979.0,-13.235454338407209,0.6071428571428571,0.0,orange,blue,0-c,green
0.8663755458515284,-0.0817989456254166,0.0,0.0,medium,1-c.yml,1,1022.0,-496.63976494330683,0.5428285714285714,1.0,orange,red,1-c,green
0.8098591549295775,0.14686882280067093,0.0,0.0,high,0.yml,1,1180.0,523.3553875877412,0.577,0.0,red,blue,0,green
0.8352112676056338,0.04083845894102782,0.0,0.25,high,0.yml,1,1216.0,145.52460556298564,0.6052857142857143,1.0,red,blue,0,green
0.8028169014084507,0.09373237222973779,0.0,0.5,high,0.yml,1,1170.0,334.00786540238244,0.6037428571428571,0.0,red,blue,0,green
0.852112676056338,0.06748730946383037,0.25,0.0,high,0.yml,1,1240.0,240.48566828667623,0.5756,0.0,red,blue,0,green
0.8584507042253521,0.0037507734851607516,0.25,0.25,high,0.yml,1,1249.0,13.365583475427439,0.6068857142857143,1.0,red,blue,0,green
0.8676056338028169,0.03702468520579506,0.25,0.5,high,0.yml,1,1262.0,131.93452569910886,0.5576,1.0,red,blue,0,green
0.819718309859155,0.08354446571357443,-0.25,0.0,high,0.yml,1,1194.0,297.70406952658414,0.5474285714285714,1.0,red,blue,0,green
0.7992957746478874,0.0666248167188537,-0.25,0.25,high,0.yml,1,1165.0,237.41224387820594,0.5986571428571429,1.0,red,blue,0,green
0.8112676056338028,0.14250519061504074,-0.25,0.5,high,0.yml,1,1182.0,507.8059307986697,0.5638571428571428,0.0,red,blue,0,green
0.8507042253521127,0.05361727275362448,0.5,0.0,high,0.yml,1,1238.0,191.06089385256917,0.5765714285714286,1.0,red,blue,0,green
0.8345070422535211,0.06239432913975417,0.5,0.25,high,0.yml,1,1215.0,222.3372373218475,0.6129428571428571,1.0,red,blue,0,green
0.8345070422535211,-0.01939866942732554,0.5,0.5,high,0.yml,1,1215.0,-69.12561810754873,0.6290857142857142,1.0,red,blue,0,green
0.8366197183098592,0.11035480030173803,-0.5,0.0,high,0.yml,1,1218.0,393.2405678941688,0.5464857142857142,0.0,red,blue,0,green
0.823943661971831,0.13557007941477908,-0.5,0.25,high,0.yml,1,1200.0,483.09321273526575,0.5400857142857143,0.0,red,blue,0,green
0.8401408450704225,0.05682732729053998,-0.5,0.5,high,0.yml,1,1223.0,202.49966829297765,0.5718571428571428,1.0,red,blue,0,green
